Energia,Ao_vivo,Tempo,Falado,Orgânico,Instrumental,Compasso,Dançabilidade,Tom,Duração,Força,Positividade,Modo,Tipo,Music_id,Playlist_name,Album_name,Artista,Music_name
"0,0244","0,0881","64,747","0,0391","0,979","0,864",4,"0,176",2,203500,"0,0234180106946157","0,0932",1,audio_features,64zhFuKM4TwZ0dcKogeKAN,Sleepy,Rêvasseur,Charmaine D'Avis,Rêvasseur
"0,00401","0,0902","69,356","0,0367","0,993","0,925",3,"0,334",0,135926,"0,0550300617323457","0,124",1,audio_features,63yPgrn1bfyb12gWzUhRvg,Sleepy,Wistful,Benette,Wistful
"0,00935","0,108","98,708","0,0369","0,991","0,914",4,"0,227",0,185188,"0,036136825618661","0,125",1,audio_features,5crvLtcVtQ0OYW3QtGpWcG,Sleepy,Living Memories,Leon White,White Light
"0,00765","0,0843","107,951","0,048","0,995","0,937",3,"0,654",2,174444,"0,0246632326684916","0,194",1,audio_features,6LmFMurSx0pVsZCuHolQ1r,Sleepy,Piano and My Heart,Pierre Delongpre,Sincerity
"0,0168","0,111","63,238","0,0379","0,969","0,939",4,"0,419",0,175083,"0,0474351196085696","0,278",0,audio_features,45HRj3YdVgAOLbkSRiJ4l3,Sleepy,Floriscope,Floriscope,Floriscope
"0,0276","0,0912","140,742","0,0334","0,968","0,94",3,"0,161",5,187750,"0,0300503821993665","0,121",1,audio_features,6T2od6U05UjZFPqwh00kKw,Sleepy,Remember Me,Evie Belcher,Remember Me
"0,00531","0,081","56,895","0,0286","0,987","0,844",5,"0,192",10,162667,"0,0229879370926401","0,0361",1,audio_features,1N04HuVRqVu0uV2I6LSYqt,Sleepy,Hugsanir,Elvar Arngrimsson,Hugsanir
"0,00512","0,0954","67,818","0,038","0,993","0,851",4,"0,133",9,151750,"0,0216396384298259","0,0495",1,audio_features,0kKOC50fPTnqmrYvtJInsT,Sleepy,Nepenthe,Clyde Boudreaux,Nepenthe
"0,0168","0,102","94,135","0,0462","0,992","0,958",4,"0,483",3,212000,"0,0427612113981712","0,108",1,audio_features,6gDt7eZjJNIkzLj9jVEBZo,Sleepy,First Sunrise,Haru Kitamura,First Sunrise
"0,0157","0,0849","62,324","0,0515","0,995","0,963",4,"0,447",5,130000,"0,0456877741185818","0,296",1,audio_features,2gmGcjot26s6GfcYT2dzcI,Sleepy,Tenderly,Miso Miso,Tenderly
"0,0123","0,0949","113,303","0,0402","0,991","0,92",4,"0,257",9,190500,"0,0196223040104524","0,0687",1,audio_features,7rvlOw2fPjxbcZSNKifEHq,Sleepy,Vuggevise,Minik Knudsen,Vuggevise
"0,00357","0,114","79,993","0,036","0,966","0,92",4,"0,119",4,144181,"0,0265735759234339","0,164",0,audio_features,4ULNG1akkcpMrHrjIUXsfZ,Sleepy,Cycles,Jamie Troy,Cycles
"0,00703","0,106","78,006","0,0872","0,993","0,978",3,"0,733",2,164676,"0,052510965067749","0,29",0,audio_features,2DTi3hxKgiIJE1M9zwWvQB,Sleepy,Truth Seeker,Jonathan Coffey,No Struggle - No Progress
"0,00676","0,0985","70,382","0,0358","0,991","0,816",4,"0,174",9,169000,"0,0171790838715759","0,0595",1,audio_features,7fpv4K07BD9tUC852Mw5Lz,Sleepy,Nefoedd,Chieloka,Nefoedd
"0,00221","0,103","66,395","0,0736","0,995","0,97",4,"0,529",6,187382,"0,0357190582511197","0,387",0,audio_features,0hfmBHOwBmy9Hmi2vd9eku,Sleepy,Forêt Profonde,Ricard Paul,Forêt Profonde
"0,0369","0,101","71,997","0,0369","0,99","0,896",4,"0,378",3,178974,"0,0509389513316405","0,12",0,audio_features,0eQZinXiAeZ75SRcJwuweI,Sleepy,Montauk,Martin Lindgaarden,Montauk
"0,00472","0,107","68,737","0,0381","0,994","0,878",4,"0,258",7,219000,"0,0248341900301646","0,0484",0,audio_features,1VrMJNhio7bw2kjbQkY8dC,Sleepy,Temet Nosce,Nikolaj Geisler,Temet Nosce
"0,0251","0,0902","116,364","0,056","0,996","0,945",3,"0,622",2,136000,"0,056839467422671","0,363",1,audio_features,6sSFbKl9oQ7ToYxBeTQZvw,Sleepy,Fragment,Ever So Blue,At Dawn
"0,00652","0,105","132,082","0,137","0,996","0,972",3,"0,663",7,130268,"0,0695104339826806","0,708",1,audio_features,0EyMOXlxP0iH4I9SOAjKtS,Sleepy,Mass,Zwera,Mass
"0,0163","0,11","70,247","0,0488","0,991","0,838",4,"0,0939",2,226500,"0,0195186600422882","0,0398",0,audio_features,1mBe4d92QRRMqN1FQ2cvup,Sleepy,Diligence,Jiao Ch'ien,Diligence
"0,00644","0,102","98,529","0,0368","0,995","0,923",1,"0,33",5,142750,"0,0241880022314784","0,125",1,audio_features,6mDFYF6gUf6GbpP7eAPXWW,Sleepy,Green Leaves,Brooklyn Smith,Green Leaves
"0,00713","0,0995","69,326","0,062","0,995","0,924",4,"0,321",7,118583,"0,0343914114525636","0,285",1,audio_features,6aiLNtvcneNec2IYeyXXk3,Sleepy,The World Is Turning,Kylian Rebour,The World is Turning
"0,0353","0,0982","79,223","0,0463","0,995","0,96",1,"0,42",10,131750,"0,0423252956091983","0,237",1,audio_features,3C4ZKKPtMbexPnb09lPB6n,Sleepy,Tanken för oss vidare,Melvin Norberg,Tanken för oss vidare
"0,0143","0,0921","173,026","0,039","0,987","0,869",5,"0,184",0,126750,"0,0259149276081052","0,138",1,audio_features,041EqVueOI4pszWGJfKerh,Sleepy,City Lights,Oliver Évilo,City Lights
"0,0317","0,108","65,872","0,0932","0,995","0,932",4,"0,496",3,99500,"0,0390211442114136","0,347",1,audio_features,1TFOmWCZQoDB8HNa0f6guN,Sleepy,Apple,Phabels,Apple
"0,0326","0,126","115,697","0,0514","0,989","0,886",3,"0,454",0,202493,"0,0532966608010277","0,456",1,audio_features,4UIRvHGednKbGc4aLmy9zC,Sleepy,Moon Dust,Lou D'Audrey,Moon Dust
"0,0106","0,0934","67,363","0,0387","0,98","0,842",4,"0,211",7,224000,"0,028562748772641","0,0394",0,audio_features,6pQlRxPMSILxVr7vz3JmGC,Sleepy,Buonanotte e sogni d’oro,Artemio Li Fonti,Buonanotte e sogni d’oro
"0,0053","0,126","71,479","0,0386","0,995","0,812",1,"0,238",9,191625,"0,0181113156638879","0,0449",1,audio_features,2gixQXOUSRnv7yBuplbgAK,Sleepy,Let Go,Chama Wijnen,Let Go
"0,002","0,118","60,083","0,0358","0,988","0,911",4,"0,354",7,176946,"0,0111943788346715","0,097",0,audio_features,52tcU3qihtTISeQJz1JFfl,Sleepy,Waiting For The Moment,Ronald Sims,Finally In Peace
"0,00495","0,146","70,405","0,0385","0,995","0,892",5,"0,24",7,161000,"0,0203540107708698","0,0962",1,audio_features,4wwtlq6dqi0ztt989n4yiQ,Sleepy,Et øyeblikk,Tine Mydland,Et øyeblikk
"0,018","0,119","68,249","0,0357","0,977","0,863",4,"0,12",2,191000,"0,0285660373699212","0,0924",0,audio_features,5CC8QT7TuttcXXSlj5cx2T,Sleepy,cognizant,Lori Dulac,cognizant
"0,00512","0,104","72,171","0,0403","0,992","0,918",3,"0,118",0,256250,"0,0200701214252952","0,0531",0,audio_features,7B6FkUfnsl2fZZOv2c5Sxo,Sleepy,Yours & Mine,Elsa Greeve,Yours & Mine
"0,0284","0,0965","68,101","0,0421","0,994","0,875",4,"0,169",1,127892,"0,0348537891838351","0,227",1,audio_features,3txAMdbJitTk5qSlkEV7vr,Sleepy,Aura,Novo Talos,Aura
"0,00388","0,0916","81,783","0,0366","0,995","0,838",4,"0,277",4,148500,"0,0191161310873998","0,141",1,audio_features,5SgyX0YU9qfwWyaHKtYU5T,Sleepy,Kołysanka,Idzi Kowalczyk,Kołysanka
"0,0675","0,108","104,883","0,054","0,994","0,922",1,"0,4",0,137028,"0,032303531273355","0,198",1,audio_features,552pZqHBTVj3hXRwiblvwB,Sleepy,A Promise,Matti Paalanen,A Promise
"0,00844","0,108","131,543","0,0801","0,996","0,959",5,"0,625",0,122705,"0,0643946815750881","0,571",0,audio_features,1rAv3gMViglWehdm1baqcF,Sleepy,Intermezzo,Levi Stills,Intermezzo
"0,0161","0,101","132,204","0,0554","0,995","0,948",3,"0,539",5,262500,"0,0538765775685413","0,279",1,audio_features,6HU8RJ5MZriieijOtxJc8g,Sleepy,Tenderly,Miso Miso,Tired Eyes
"0,013","0,112","132,125","0,083","0,98","0,931",3,"0,572",3,198298,"0,0730718327109822","0,181",1,audio_features,02aWFfloZhQ0QXTRpG1D3n,Sleepy,The Ember,Albie Monroy,Trail of Light
"0,009","0,101","69,615","0,0456","0,995","0,952",4,"0,316",0,192905,"0,0213648574758037","0,221",1,audio_features,1503ZyojOUoKbVYKtepu8J,Sleepy,Softest Touch,Eamonn Watt,Softest Touch
"0,00498","0,0998","68,164","0,0446","0,996","0,881",4,"0,27",6,184750,"0,0271769052344228","0,0397",0,audio_features,5AxvzeL1YzvGbamP84pSBp,Sleepy,Sommeil de plomb,Delit Quirion,Sommeil de plomb
"0,0196","0,0964","71,694","0,0446","0,994","0,93",4,"0,56",0,118404,"0,0559564301452433","0,287",1,audio_features,6A72j6HPfF8Y52nPK6BXRk,Sleepy,Slumber,Richard Ramsey,Slumber
"0,00826","0,0904","72,312","0,0369","0,993","0,902",3,"0,173",7,169000,"0,0249660594307941","0,115",1,audio_features,4P7LF3ktiDORMF1coYTf66,Sleepy,Trust the Universe,Chama Wijnen,Trust the Universe
"0,0118","0,105","133,926","0,0596","0,996","0,956",4,"0,42",6,209409,"0,0319080306095142","0,279",1,audio_features,1uwgFTlhVezGm03UgDZ6jX,Sleepy,Soft Waves and Relaxing Piano,Vilhelm Brandt,Soft Waves and Relaxing Piano 2
"0,00867","0,111","67,162","0,0633","0,994","0,939",4,"0,36",8,164719,"0,012412235301298","0,253",1,audio_features,2i84Ikz9GSlL02qdOQWf8e,Sleepy,Nightfall,Eamonn Watt,Nightfall
"0,00891","0,111","69,79","0,0518","0,986","0,934",4,"0,326",0,130192,"0,062351944230152","0,299",1,audio_features,6RMjZgsE9IcQZqubTzLtDs,Sleepy,It Ends with Us,Steve Mokwebe,It Ends with Us
"0,00232","0,0797","60,034","0,0372","0,993","0,912",4,"0,43",0,210250,"0,0159184214964859","0,175",1,audio_features,7icyhkf1FTZ5WA7tsX1od2,Sleepy,Waiting For The Moment,Ronald Sims,Slowly Getting Closer
"0,0735","0,159","132,722","0,0687","0,996","0,963",4,"0,41",10,139500,"0,0315754828152503","0,252",1,audio_features,1qfYCqVpMcuYLhyThCR7k6,Sleepy,A Gift To Share,Joni Bernier,A Gift To Share
"0,0569","0,0965","75,947","0,0328","0,983","0,868",4,"0,484",1,175355,"0,0394548139683301","0,103",1,audio_features,1jb2tLUKTYvgMmwixWgNhz,Sleepy,The Inner Landscape,René Sturgess,The Inner Landscape
"0,00269","0,0959","136,87","0,0887","0,996","0,958",3,"0,561",1,130542,"0,0482891988249659","0,509",1,audio_features,7wd5Xpj9J0ekJY2htpCsv9,Sleepy,Sentiment,Sufi Sheman,Sentiment
"0,013","0,121","94,774","0,0304","0,992","0,903",4,"0,322",5,134750,"0,0129017909302516","0,385",0,audio_features,20HLsGrcplLPlCY4ubmVSF,Sleepy,City Lights,Oliver Évilo,Empty Streets
"0,0743","0,103","108,93","0,0532","0,993","0,91",3,"0,458",6,230125,"0,0620511736132859","0,232",0,audio_features,346d2tSxhrRUpL4bp4xn2b,Sleepy,Screws,Nils Frahm,Re
"0,025","0,101","102,597","0,0366","0,891","0,91",4,"0,453",10,132986,"0,0621512689340689","0,0481",1,audio_features,6oZxwQpbBIrod2ssabdrbC,Sleepy,Passing Clouds,Richard Ramsey,Passing Clouds
"0,0039","0,108","71,902","0,0581","0,989","0,952",4,"0,402",9,133524,"0,058116573396224","0,182",0,audio_features,1npS27jD8Fm6QpNHmtH5Pq,Sleepy,Noches rojas,Luna Meguise,Noches rojas
"0,00559","0,105","74,67","0,126","0,996","0,968",4,"0,46",0,130098,"0,0226125739424322","0,35",1,audio_features,0g9YBXqgJJ7eRhlTxZyLj0,Sleepy,Pulses,Joan Sterling,Pulses
"0,026","0,111","79,756","0,0888","0,995","0,969",3,"0,698",0,146447,"0,0545004389341762","0,326",1,audio_features,3NywRjjYjyrTjCvV1CcPjD,Sleepy,Distance,Charles Bolt,Distance
"0,00169","0,139","64,118","0,0425","0,994","0,912",4,"0,217",0,245750,"0,0196765974146649","0,0599",1,audio_features,4FE9jhuatcOZZYoHdBDN8T,Sleepy,Crépuscule,Matilda Charpie,Crépuscule
"0,00899","0,0911","74,537","0,0396","0,994","0,91",3,"0,406",9,206250,"0,0216520987930793","0,105",1,audio_features,0Ct6WKA4XqXRFdFn2BFkxD,Sleepy,Farley,Evie Belcher,Farley
"0,00463","0,0972","126,978","0,0467","0,992","0,942",4,"0,38",2,131750,"0,0251275415618957","0,238",0,audio_features,6CpQnALvep6fYnL0BKNsOy,Sleepy,Moment of Silence,Oliver Évilo,Fragments
"0,0234","0,111","67,77","0,108","0,992","0,958",3,"0,595",8,102048,"0,10024206393758","0,139",1,audio_features,6jRABFqmpuAkcNCfg6D2bG,Sleepy,Dysphemism,Ludvig Hall,Dysphemism
"0,0611","0,111","93,118","0,0342","0,954","0,908",3,"0,173",11,178927,"0,0521374756471874","0,0389",0,audio_features,4p7LooYAQniOpcNLunFnF3,Sleepy,Breath of Life,Gavin Luke,Gone
"0,014","0,0963","64,188","0,0516","0,994","0,956",4,"0,376",9,238589,"0,0312751931140798","0,0917",0,audio_features,3AZJgN2201Etx46AlOsCYu,Sleepy,Airbourne,Eric Badanti,Airbourne
"0,00666","0,103","118,344","0,0383","0,994","0,937",4,"0,488",8,133742,"0,0460415568025935","0,242",1,audio_features,7rDlF3sVYnRbbPrkrrmdu7,Sleepy,Teej,Jesse Brown,Teej
"0,0028","0,113","68,965","0,0573","0,996","0,932",4,"0,446",9,178500,"0,0175428439424965","0,208",1,audio_features,3rkfPXBvaNLZNzwrWZ0Dmd,Sleepy,Oculis,Donna Vellema,Oculis
"0,0236","0,167","77,75","0,0485","0,996","0,962",3,"0,512",7,140375,"0,0585328943832557","0,447",0,audio_features,3WZLdoZGzlSWEUXnmqUq26,Sleepy,Zéphyrine,Elliot Ziegler,Zéphyrine
"0,0416","0,0765","179,491","0,0393","0,995","0,933",3,"0,309",0,126670,"0,0443864079107192","0,0412",1,audio_features,5efmTcG1xyKUGP6UMBx6x3,Sleepy,I Will Wait,Alina Linnéa,I Will Wait
"0,0661","0,113","120,707","0,0502","0,993","0,965",4,"0,404",10,125983,"0,0776604673960837","0,248",1,audio_features,0CYn7dOi4SC9Eyd7CUpAd2,Sleepy,Holding on to Forever,Goratie,Holding on to Forever
"0,0765","0,101","181,888","0,0304","0,993","0,875",4,"0,259",1,130790,"0,0381768419497544","0,0723",1,audio_features,4xIT4AwXEX2r2P5ATQZx2I,Sleepy,"Evenings on Instagram, Pt. III",Jef Martens,I Will Walk You Home
"0,0147","0,103","67,676","0,035","0,993","0,949",3,"0,265",8,192000,"0,0253162863912695","0,0745",0,audio_features,53Mz4V3XL02YupbVnJKfMl,Sleepy,Close your eyes,Koby Laver,Close your eyes
"0,00736","0,108","77,256","0,0436","0,982","0,937",5,"0,341",7,119947,"0,0782798527413915","0,0377",1,audio_features,5PcP4bmY5dSL9jfWhTVVjB,Sleepy,Weightless Again,Rannar Sillard,On a Clear Day
"0,0487","0,183","117,282","0,0686","0,995","0,955",4,"0,566",3,161500,"0,0486855409657711","0,5",1,audio_features,5nMCc0SycqedcfvUZ3qWay,Sleepy,Tenderly,Miso Miso,Midsummer´s Eve
"0,00749","0,0761","71,061","0,0352","0,996","0,931",4,"0,212",2,177250,"0,0332085566360471","0,0985",0,audio_features,4CVtPhfKMyA8ST6ZQhJvZY,Sleepy,Catastrophically in love with you,Elsa Greeve,Catastrophically in love with you
"0,00264","0,103","48,54","0,0463","0,995","0,923",4,"0,435",11,133158,"0,0326964046834305","0,261",1,audio_features,5BRBfTf0rRIfJgXVacS6cL,Sleepy,Scared To Lose Someone,Bryn Williams,Scared To Lose Someone
"0,00657","0,25","136,294","0,066","0,994","0,962",5,"0,426",0,195413,"0,0231446170842445","0,164",1,audio_features,0QNidazXSQiOgL54Vl4IjM,Sleepy,Soft Waves and Relaxing Piano,Vilhelm Brandt,Soft Waves and Relaxing Piano 3
"0,0227","0,103","68,355","0,0536","0,994","0,888",4,"0,309",3,214485,"0,0104099825137122","0,128",1,audio_features,2Hbkoo2yD0GYiHxqKZv3td,Sleepy,Sweetest Dreams,Eamonn Watt,Sweetest Dreams
"0,0146","0,101","175,936","0,0621","0,996","0,915",3,"0,307",11,163777,"0,0271643926883908","0,286",1,audio_features,2P0xfFLKKis0QdJV6CUoRN,Sleepy,Cassiopeia,S.A. Karl,Rigel
"0,0668","0,103","132,733","0,0452","0,978","0,953",3,"0,375",0,131186,"0,0965161522875096","0,261",0,audio_features,6cbLWx2NlOs3LvpfR44NPg,Sleepy,Camera Obscura,Jose Carcavelos,Camera Obscura
"0,0153","0,0844","71,861","0,0507","0,995","0,946",4,"0,376",11,195965,"0,0580898158867295","0,1",1,audio_features,3RE5SSxQuypDPC7U5wnnDB,Sleepy,La Lluvia,Relajar,La Lluvia
"0,00774","0,0959","194,657","0,0508","0,956","0,88",4,"0,167",0,205610,"0,0386901131655108","0,14",1,audio_features,3pwWWv9jwQxxh81W8bKWSB,Sleepy,,,
"0,00271","0,124","69,348","0,0477","0,994","0,927",4,"0,37",0,128292,"0,0447661762244405","0,245",1,audio_features,5QfENz96Rk140fmTccgCPa,Sleepy,,,
"0,0194","0,0988","112,158","0,0401","0,966","0,927",4,"0,301",3,156750,"0,0449365783054086","0,059",1,audio_features,3XUoK60Lyhtf9qyqJrppKq,Sleepy,,,
"0,00579","0,11","68,336","0,0539","0,995","0,95",5,"0,375",3,151694,"0,0386901131655108","0,215",1,audio_features,3qE1HsdBOfXyZmCfRfT8Jc,Sleepy,,,
"0,103","0,103","75,626","0,0411","0,927","0,946",4,"0,119",1,158575,"0,0864171620646549","0,109",1,audio_features,049dXA0tNzvTYVIHILMY4j,Sleepy,,,
"0,0292","0,0952","56,194","0,0521","0,988","0,916",4,"0,41",8,118500,"0,035929402912035","0,131",0,audio_features,2swOksshgCYLGAypm1fh1v,Sleepy,,,
"0,045","0,11","74,677","0,0385","0,913","0,93",4,"0,199",0,131316,"0,0792866374878548","0,0513",1,audio_features,2aBYVl2d2RFAPbYlZ7rIUf,Sleepy,,,
"0,00487","0,0883","70,309","0,0584","0,996","0,957",3,"0,387",2,160435,"0,0203235701093622","0,212",1,audio_features,0If3zfg7N68SAaDgPAQa9l,Sleepy,,,
"0,00737","0,0788","66,173","0,0353","0,995","0,89",4,"0,223",7,191000,"0,0228770488740737","0,103",1,audio_features,6ageUeraq8yY687IBlpeEF,Sleepy,,,
"0,00606","0,123","75,653","0,0767","0,992","0,967",1,"0,433",5,148132,"0,0602906547108324","0,688",1,audio_features,0OVn0hQeQmvIdTcUiY5sEG,Sleepy,,,
"0,015","0,118","66,738","0,039","0,963","0,894",4,"0,354",5,193792,"0,0212862912452723","0,0899",1,audio_features,7uLFo7WHyKjEKi5Rm6qe2o,Sleepy,,,
"0,00501","0,0981","62,028","0,0724","0,996","0,967",3,"0,701",10,110434,"0,0343637064149061","0,545",1,audio_features,5nMsoz257d3AbY8O8FC4Jx,Sleepy,,,
"0,111","0,122","167,205","0,0323","0,987","0,949",5,"0,235",4,135668,"0,0822147991212741","0,104",1,audio_features,4xfCXK9eixyPpn9SWbvPog,Sleepy,,,
"0,00568","0,0924","92,101","0,0745","0,994","0,97",4,"0,418",0,184390,"0,0344945115802505","0,193",1,audio_features,0BgrLhir95Z6AmF3gzTCng,Sleepy,,,
"0,0654","0,132","83,134","0,0612","0,995","0,95",3,"0,531",8,146000,"0,091411324147025","0,71",0,audio_features,2E4e5HgV9h58cJdYcZpEX0,Sleepy,,,
"0,00646","0,118","70,693","0,0444","0,992","0,877",4,"0,154",7,185000,"0,0220444871645106","0,0397",1,audio_features,3Q2ykZ9rFuFOvYDcAOY6w3,Sleepy,,,
"0,00241","0,134","67,191","0,079","0,996","0,949",4,"0,391",7,152231,"0,0296176093109487","0,388",1,audio_features,3Se2ifaSm69Np4OtyaNNKa,Sleepy,,,
"0,0219","0,104","167,371","0,0426","0,993","0,922",3,"0,332",7,148407,"0,0795976049056286","0,283",0,audio_features,3qKSYY6Sds4jltPME6UFMm,Sleepy,,,
"0,0017","0,105","71,106","0,0447","0,99","0,948",4,"0,229",11,126050,"0,035546758199907","0,45",1,audio_features,4YhwpzwqfWEt04ki6wLUVk,Sleepy,,,
"0,0746","0,128","160,664","0,0466","0,994","0,946",4,"0,185",10,123500,"0,035208700807091","0,48",1,audio_features,5WMk136o7hpTMaFh1UeLz9,Sleepy,,,
"0,0065","0,112","72,501","0,0377","0,973","0,946",4,"0,207",4,116500,"0,043581281856073","0,235",1,audio_features,4dnjEaI4F2OigWbi95JIDm,Sleepy,,,
"0,00541","0,111","69,264","0,0382","0,981","0,902",3,"0,203",0,161312,"0,0234449872017283","0,0511",1,audio_features,1IdZJSn4MgU8nGWVQGm25D,Sleepy,,,
"0,0138","0,105","60,584","0,0367","0,994","0,904",4,"0,224",10,206000,"0,0315827541759679","0,0863",0,audio_features,2Ud0BKOtLvXRFXXE6ikCKn,Sleepy,,,
"0,142","0,109","115,612","0,046","0,991","0,929",4,"0,285",10,153409,"0,0767273148690897","0,155",0,audio_features,7jXTJntJSBwj8b4lDSgcCq,Sleepy,,,
"0,0114","0,108","81,41","0,0431","0,993","0,901",4,"0,301",2,133879,"0,0564286941345103","0,652",1,audio_features,3OLeQWqsXLKFbboNufjc8Z,Sleepy,,,
"0,00867","0,109","63,538","0,0441","0,943","0,876",4,"0,326",0,131605,"0,0570033002218961","0,171",1,audio_features,67VwaFnie5tKXclaRO2Fer,Sleepy,,,
"0,052","0,112","68,993","0,0385","0,99","0,912",4,"0,342",8,145875,"0,0370979575556727","0,337",1,audio_features,01A0U3qOAyfbSfTVP0B0N4,Sleepy,,,
"0,0058","0,124","69,709","0,0466","0,992","0,929",3,"0,268",10,173697,"0,0262814910026846","0,126",1,audio_features,2pypBNUUzViaP7Dswi9zpF,Sleepy,,,
"0,0269","0,109","75,097","0,0412","0,979","0,933",1,"0,342",2,126230,"0,0561758949521948","0,425",1,audio_features,07tUhErHb7K8bdOcwyvbuK,Sleepy,,,
"0,00372","0,13","65,325","0,0518","0,995","0,96",4,"0,274",10,177400,"0,0547709154678904","0,408",1,audio_features,7KAR267nn3HHIenbFcf56m,Sleepy,,,
"0,0234","0,105","129,881","0,047","0,993","0,95",3,"0,449",9,150317,"0,0618229892307613","0,18",1,audio_features,7ezLbUsHDAEiGlXPii5ilJ,Sleepy,,,
"0,027","0,137","72,176","0,0426","0,982","0,892",3,"0,291",0,163013,"0,0433261401278145","0,177",0,audio_features,0LRcLz3D9bHLPPVegJoFZL,Sleepy,,,
"0,0513","0,111","146,087","0,0617","0,992","0,95",3,"0,562",3,125657,"0,065147836835122","0,262",1,audio_features,4fr2dY1gNyl1J8nz5GUWTs,Sleepy,,,
"0,0032","0,114","71,635","0,0371","0,986","0,931",3,"0,252",2,175125,"0,0296210193605276","0,0386",0,audio_features,3bBGo3Le7RDVWYqA7xkwgy,Sleepy,,,
"0,0204","0,0852","79,986","0,0462","0,995","0,956",4,"0,296",9,189750,"0,0403831321348851","0,21",1,audio_features,0aS0WHpfdXQTEN9iiTXpfa,Sleepy,,,
"0,0206","0,105","111,127","0,0452","0,989","0,933",3,"0,379",9,147800,"0,0299881724751807","0,128",1,audio_features,2Uw71QkfzFGYVioojiUnFv,Sleepy,,,
"0,0843","0,12","86,022","0,0448","0,994","0,947",3,"0,565",5,183686,"0,0620511736132859","0,44",1,audio_features,2TOQzMaEqVVhdeheBVLOMm,Sleepy,,,
"0,159","0,104","120,12","0,0476","0,988","0,923",4,"0,448",4,200693,"0,0693904973073163","0,188",1,audio_features,5XAhkF2eINdZ8wGp7dGvr1,Sleepy,,,
"0,0161","0,13","131,906","0,0445","0,995","0,938",3,"0,477",4,139887,"0,0548655832071744","0,303",0,audio_features,5hysJcAll94bMe0hnx2cqr,Sleepy,,,
"0,00457","0,0984","82,969","0,0455","0,994","0,968",4,"0,53",5,152000,"0,0334041172954573","0,483",1,audio_features,7BX9pdIbf4LkCIWmFYp3tN,Sleepy,,,
"0,0435","0,105","109,308","0,0464","0,995","0,953",4,"0,537",1,134923,"0,0843043530554083","0,225",0,audio_features,16oJbTzbcxatoOxZdteo3w,Sleepy,,,
"0,0338","0,12","127,515","0,0419","0,992","0,762",3,"0,329",1,160621,"0,0413761426029887","0,101",0,audio_features,1Ob3SB471D3zmRFmd4wGXs,Sleepy,,,
"0,024","0,112","135,274","0,0467","0,995","0,956",4,"0,456",5,120549,"0,071696837558042","0,22",1,audio_features,1e3JUGxqyfe94XBFnWdP11,Sleepy,,,
"0,0258","0,137","67,535","0,0454","0,995","0,915",3,"0,321",1,143251,"0,0440098613144702","0,255",1,audio_features,7KWhxUrK9ofPTn3ItWceR5,Sleepy,,,
"0,00118","0,106","72,466","0,0507","0,979","0,948",4,"0,266",0,148250,"0,0464943306687543","0,461",1,audio_features,7JDULs0oIly6dVLDZLUNkd,Sleepy,,,
"0,00964","0,0892","70,283","0,123","0,996","0,967",5,"0,509",5,119080,"0,0619797756674513","0,313",1,audio_features,0hdtz1o1UYIvQJmAdqGHL1,Sleepy,,,
"0,00956","0,0739","72,984","0,0727","0,99","0,966",4,"0,469",4,100500,"0,0568460116849009","0,173",0,audio_features,482Sb9ziNIRTpkN2egXgqK,Sleepy,,,
"0,00251","0,0891","72,002","0,112","0,994","0,96",4,"0,522",9,109545,"0,0671119719698421","0,732",1,audio_features,2dv7Jf570NkaWlW7NcsYTa,Sleepy,,,
"0,0308","0,109","69,897","0,0432","0,989","0,928",4,"0,284",1,119727,"0,0375923954012917","0,59",1,audio_features,5VceRZmSDeW6y7ipxiwOvK,Sleepy,,,
"0,0407","0,0856","97,563","0,0523","0,994","0,945",3,"0,429",11,148988,"0,0633359078413475","0,134",0,audio_features,1pfOyfuKafxJXajfsnU731,Sleepy,,,
"0,141","0,108","60,597","0,0524","0,992","0,935",4,"0,396",1,162182,"0,130722396177896","0,0741",1,audio_features,5H6eIkNibREPHkwchhbQ7A,Sleepy,,,
"0,0125","0,112","89,913","0,0525","0,995","0,956",4,"0,596",7,180502,"0,0675693902741645","0,154",0,audio_features,77uOn9HM6UCzS73wNZqiyg,Sleepy,,,
"0,0352","0,155","77,747","0,0608","0,995","0,936",4,"0,417",5,168183,"0,040784956177127","0,443",1,audio_features,2ZOcIBtmGkwQeL1ZQxhCEy,Sleepy,,,
"0,00584","0,103","137,497","0,0457","0,995","0,684",4,"0,388",1,106050,"0,0480839348449728","0,344",1,audio_features,5MIyzgrAUZ5TryLLF30hcY,Sleepy,,,
"0,122","0,106","75,16","0,0442","0,993","0,959",4,"0,337",0,154642,"0,067678387081167","0,186",1,audio_features,1Z8DkdqPSCc4sScqQjz9oe,Sleepy,,,
"0,0217","0,0837","69,143","0,0548","0,993","0,959",4,"0,517",7,145315,"0,0769307559506068","0,259",1,audio_features,2taX1reIQRP5APwN3AYmDq,Sleepy,,,
"0,0102","0,103","82,781","0,0326","0,992","0,907",4,"0,313",1,115971,"0,0695824954700605","0,0965",1,audio_features,3a14Ywse8vF62KNc7zI4wW,Sleepy,,,
"0,0628","0,106","167,417","0,039","0,995","0,918",4,"0,257",5,137740,"0,0714414071381094","0,342",1,audio_features,6p1DiRU5INxaJPVlhRk8Xd,Sleepy,,,
